date,text,followers
2018-12-10 01:00:49,b'RT @dallascowboys: LIVE: Postgame reaction as the Cowboys win over Philadelphia! https://t.co/wt2mnR7aA9',11
2018-12-10 01:00:49,b'@BrandtAHoward Love it',789
2018-12-10 01:00:49,"b'Its crazy how fast people change on you, especially ones that claim to love you'",513
2018-12-10 01:00:49,b'RT @Lesliquor: what the fuck just happened',79
2018-12-10 01:00:49,b'If Nicki Minaj happy then that\xe2\x80\x99s all that matters. Lol',244
2018-12-10 01:00:49,b'RT @A_Parolia: Catch me live on @AajtakDelhi tomorrow on the debate of #RERA vs #NCDRC at 12:30 pm #homebuyers #RealEstate #savejpwishtown\xe2\x80\xa6',196
2018-12-10 01:00:49,b'RT\xc2\xa0SunMountainGolf: Leather Sunday Bag \xf0\x9f\x91\x8c Always In Style\nLibertyMarkers markers \xf0\x9f\x93\xb7\n\n#leatherbag #sunmountaingolf\xe2\x80\xa6 https://t.co/yxU0js1njD',5908
2018-12-10 01:00:49,b'I been bored all day ..',1969
2018-12-10 01:00:49,b'RT @iget_loudtf: Keep it so 100 w/ a nigga. He either gone appreciate you while you around or miss you when you gone. It\xe2\x80\x99s just that simple\xe2\x80\xa6',2113
2018-12-10 01:00:49,b'RT @TheMcBang: Find the person that\xe2\x80\x99s going to fail their exam tomorrow:\n\n\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbe\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbf\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbe\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbf\n\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbb\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbc\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbd\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbe\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbf\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbb\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbc\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbd\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbe\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbf\n\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbb\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbc\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbd\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbe\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbf\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbb\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbc\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbd\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbe\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbf\n\xf0\x9f\x91\xa6\xf0\x9f\x8f\xbb\xe2\x80\xa6',969
2018-12-10 01:00:49,b'Readings have not been available for the river gauge since 07/12/18 at 20:00.',10
2018-12-10 01:00:49,b'RT @OhNoSheTwitnt: Adult Brock Turner only served 3 months for raping an unconscious woman because serving jail time would \xe2\x80\x9cruin his life\xe2\x80\x9d\xe2\x80\xa6',85
2018-12-10 01:00:49,b'RT @_gretxhen: I\xe2\x80\x99ve got 1 more relationship in me &amp; if a mf don\xe2\x80\x99t marry me and love me forever I\xe2\x80\x99m becoming a pimp',591
2018-12-10 01:00:49,b'RT @DudePerfect: COWBOYS WIN!!\n\nWE THEM BOYS!!',280
2018-12-10 01:00:49,b'Farming Simulator 19 - Timelapse - Goldcrest Valley - 02 - Field Work Right Up To Harvest!: https://t.co/Hc021SKdcK via @YouTube',400
2018-12-10 01:00:49,b'RT @NYCDEATHROWCATS: To view tonight\xe2\x80\x99s list click here: https://t.co/bAHK3ZvyyV\n\nTo reserve an animal from the at risk list click here: htt\xe2\x80\xa6',965
2018-12-10 01:00:49,"b'Pirates of the Caribbean. Sterling silver handmade long chain necklace with blue, yellow and pink coral stones.\xe2\x80\xa6 https://t.co/5KXwBdNAGc'",340
2018-12-10 01:00:49,b'Dear #jacobjaketv https://t.co/XmI77OKj5q',180
2018-12-10 01:00:49,"b""@ferippi they're going too fast with gens imo hahaha\n\nbut they'll probably announce it before the year ends?""",1498
2018-12-10 01:00:49,b'RT @lmPostMalone: always fight for the things you love',15
2018-12-10 01:00:49,b'Reviewing your personal history to help understand your presen... More for Sagittarius https://t.co/Hgr986z6HJ',241
2018-12-10 01:00:49,b'Issa sweep\xf0\x9f\xa7\xb9',172
2018-12-10 01:00:49,"b'RT @_BlaineB: Alexa, Skip finals week and go straight to Winter Break'",739
2018-12-10 01:00:49,b'I\xe2\x80\x99m dead \xf0\x9f\x92\x80\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/QVObMrk33P',1766
2018-12-10 01:00:49,"b'Early in the day, your ebb-and-flow nature is put to the test.... More for Cancer https://t.co/teuHiKNzeM'",100
2018-12-10 01:00:49,b'@Nicoletta7692 Notteeee\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f',212
2018-12-10 01:00:49,b'Working on MH17 stuff. The gift that keeps on taking. \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2',490
2018-12-10 01:00:49,b'AboveAverageClothing Thank you for the follow.',396
2018-12-10 01:00:49,b'RT @aquamanmovie: Join the cast of #Aquaman at the LA Premiere on December 12! \xe2\x9d\xa4\xef\xb8\x8f\xc2\xa0this Tweet to get your reminder. https://t.co/yxiS5LOZ1J',661
2018-12-10 01:00:49,b'I\xe2\x80\x99ve had this discussion with myself many times. https://t.co/gon1aedR0y',24
2018-12-10 01:00:49,b'RT @FireladySnail: Stumbled across a most disturbing Pro- Princess Diana facebook group today and the content was something really special\xe2\x80\xa6',393
2018-12-10 01:00:49,b'@doglooo @BongloadZ1 Seems like Derek will never get out of his brothers shadow.. Playing like today could change that.',159
2018-12-10 01:00:49,b'Everyone you guys are soooooo beautiful amazing sweet kind there is nothing wrong with how you look or anything jus\xe2\x80\xa6 https://t.co/ZRtbmP1jRb',77
2018-12-10 01:00:49,"b'RT @8_ISamanthaI_8: @realdanjordan I AM the 16 yr old he just kicked this woman in the face for defending. At 41, the trauma from people li\xe2\x80\xa6'",4051
2018-12-10 01:00:49,b'@elliejwilson he deserves the i cant see anything jokes',621
2018-12-10 01:00:49,"b""Oh for God's sake get a life. These guys could be at war one day. OK to call them heroes then? So on and off heroes\xe2\x80\xa6 https://t.co/V2OTYJSQ6b""",6356
2018-12-10 01:00:49,b'Yo that switch up is funny \xf0\x9f\x98\x82 https://t.co/W9MQCAjeOS',524
2018-12-10 01:00:49,b'@goldenMemoryaus SIS YOU ARE FEEDING US AND I AM LVING THANK YOU \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad',541
2018-12-10 01:00:49,b'@dismal_dean @Reflog_18 Pittsburgh will beat Cincy.',1248
2018-12-10 01:00:49,"b'@washingtonpost OMG, talk about ugly american'",89
2018-12-10 01:00:49,b'Stranger Things 3 Titles https://t.co/eNHNZJjclj',2981
2018-12-10 01:00:49,"b""RT @noreolaya: #JusticeforUyghur\nWe should speak ,we should find our voices ,remember Life is a closed circle and for sure if we don't talk\xe2\x80\xa6""",189
2018-12-10 01:00:49,b'EASY WAYS TO FIND DIAMONDS IN MINECRAFT (Realms SMP EP18) \xe2\x80\x93\xc2\xa0AA12 https://t.co/ZgntOFhCbc https://t.co/0W6N4A3xyB',9
2018-12-10 01:00:49,b'@imreallytryan aw shit',472
2018-12-10 01:00:49,"b'RT @XrpMr: #XRPcommunity (Twitter) is a great place to build #XRP camaraderie w/ other investors, get news, encouragement, info, education\xe2\x80\xa6'",110
2018-12-10 01:00:49,"b""RT @kibblesmith: Happy Sunday morning it's time to acknowledge Blade (1998) as the most culturally and commercially significant American fi\xe2\x80\xa6""",1235
2018-12-10 01:00:49,"b""@El_HDH I'm gonna go with Lesnar. Makes me cry laughing""",79
2018-12-10 01:00:49,b'The countdown to my CF nervous breakdown is starting mga bes',3947
2018-12-10 01:00:49,b'@Redskins fiasco. Debacle today versus NYG.  #cowboys sign Amare and you sign hacks and felons.  Fire #bruceallen.\xe2\x80\xa6 https://t.co/ngIwMV5s8e',169
2018-12-10 01:00:49,b'@SNFonNBC Poll over https://t.co/5l2Obad6M1',166
2018-12-10 01:00:49,b'I just wanna feel something again',100
2018-12-10 01:00:49,b'RT @teamriddim: RT to win a RiddimTingz pop socket!\nhttps://t.co/O22cANgDYH https://t.co/8sMpvOf0J2',2462
2018-12-10 01:00:49,"b'RT @AliciaBeck20: @nick_ayers @realDonaldTrump @VP Run Nick, run.'",1864
2018-12-10 01:00:49,b'I\xe2\x80\x99m serious I was a Jewish cat I get the feeling sometimes https://t.co/YFrltC1rI3',195
2018-12-10 01:00:49,b'@AnthonyH21 We woulda cut u tho lol',251
2018-12-10 01:00:49,b'@lortalu @celliottability @MonteMcNaughton @RodPhillips01 @CityWindsorON @TheAgenda And the 3rd page: https://t.co/OkVZTqY2Nh',584
2018-12-10 01:00:49,"b'RT @ItsBouquet: He added ... ""All those corridors make it pretty hard going in our clown shoes.""\nhttps://t.co/MNjPvPfWmm'",60
2018-12-10 01:00:49,b'RT @StrickJackson: We need to bring The Office back because these are things I would love to see Michael Scott\xe2\x80\x99s take on:\n\nVaping\nFortnite\xe2\x80\xa6',223
2018-12-10 01:00:49,b'@iGrantWishes_ That\xe2\x80\x99s yo friend you already know what to say to em',1113
2018-12-10 01:00:49,"b'RT @livingforjc: When you don\xe2\x80\x99t know which way to go, look to Jesus who is the way, the truth and the life.'",847
2018-12-10 01:00:49,b'RT @sneakyparker: a thread of gabbie hanna singing that monster song',515
2018-12-10 01:00:49,"b'@Yungmarlo_ shit we prolly did pay , its nunn lol !! Jerry got dat BAG'",1266
2018-12-10 01:00:49,b'ive got so much to talk about the au??? but it\xe2\x80\x99s perfect as is and im?????! bue im going tto sleepssj',107
2018-12-10 01:00:49,b'RTTT InterFundGroup #VideoMTV18del18 Selena Gomez Lady Gaga',5
2018-12-10 01:00:49,b'Dallas home sweep this weekends',449
2018-12-10 01:00:49,"b""That's y'all niggERs problem https://t.co/pYweYtFNSu""",1014
2018-12-10 01:00:49,b'RT @rakiathegreat: I had a flight back to New York last night. The pilot circled downtown Manhattan before landing. Check out the view from\xe2\x80\xa6',512
2018-12-10 01:00:49,"b'RT @amihorx: Every time I used to act up as a kid, my mum would say it\xe2\x80\x99s bc I watch too much Tracy Beaker \xf0\x9f\x98\xad'",341
2018-12-10 01:00:49,b'RT @DeVanteParker11: Does that count as passing yards \xf0\x9f\xa4\x94',723
2018-12-10 01:00:49,b'GANG GANG GOT THE HAMMER AND THE WRENCH https://t.co/rmrXRBdfZC',712
2018-12-10 01:00:49,b'I added a video to a @YouTube playlist https://t.co/nyvnU3Sluz Helpless (TodoDeku_ Hamilton animatic_ BNHA)',15
2018-12-10 01:00:49,"b'@DaddyDaddymac By the way, it doesn\xe2\x80\x99t get better in your 60s.'",4625
2018-12-10 01:00:49,b'RT @aanthonyy07: *white rose thrown on stage after Selena sings Dreaming of you https://t.co/Tozm3OkD90',147
2018-12-10 01:00:49,b'RT @SportsCenter: WHAT A PERFORMANCE FROM AMARI COOPER! https://t.co/jWLpvbkH5T',36
2018-12-10 01:00:49,b'RT @aniyahmance: who can I send my selfies too :/',352
2018-12-10 01:00:49,b'fake people are only nice when it\xe2\x80\x99s convenient to them or they usually have a hidden agenda',0
2018-12-10 01:00:49,b'RT @NoelSznn: When somebody says something that doesn\xe2\x80\x99t add up  https://t.co/2MhB2eJ0PN',827
2018-12-10 01:00:49,b'snake could like..super smash me...uno',235
2018-12-10 01:00:49,b'RT @kwilli1046: What a great dad! He makes a roller coaster out of a laundry basket for his daughter. \nhttps://t.co/YF3DBgGSdw',180
2018-12-10 01:00:49,"b""I don't wanna love myself, prayin' that they all love me""",250
2018-12-10 01:00:49,"b'RT @TheWeirdWorld: Virgins are labeled losers, but they are the ones who haven\xe2\x80\x99t lost anything yet.'",319
2018-12-10 01:00:49,b'RT @lildurk: Can\xe2\x80\x99t say she so different if she not',422
2018-12-10 01:00:49,b'RT @JIMINLOVIES: i swear yoongi looks like a different man whenever he lands in japan HES GLOWING https://t.co/wLdii5tnK5',212
2018-12-10 01:00:49,b'I killed Alistair in a tavern and I don\xe2\x80\x99t know how to feel about it https://t.co/rdDm2w7nKc',66
2018-12-10 01:00:49,"b'RT @davidgoggins: You have to show your mind and body who is boss! \n\nThere are no special people, just special minds and the mind is someth\xe2\x80\xa6'",45
2018-12-10 01:00:49,b'Be My Baby (The Ronettes cover) https://t.co/06yLEEVKyX',216
2018-12-10 01:00:49,b'The day somebody make me give a damn I\xe2\x80\x99ll be so surprised \xf0\x9f\x98\xad',423
2018-12-10 01:00:49,"b'""I\'m rich bitch""'",388
2018-12-10 01:00:49,"b'RT @stephenasmith: The @Eagles defense is exhausted. Totally spent. And decimated with injuries. And still, the @dallascowboys are getting\xe2\x80\xa6'",180
2018-12-10 01:00:49,"b'RT @DrAmalinaBakri: \xe2\x80\x9cStrong women don\xe2\x80\x99t play victim, don\xe2\x80\x99t make themselves look pitiful and don\xe2\x80\x99t point fingers. They stand and they deal.\xe2\x80\x9d'",43
2018-12-10 01:00:49,"b""RT @iKONICHoekage: Hanbin is an underrated rapper. I absolutely love his funky and unique style of rapping. I don't think he really gets ap\xe2\x80\xa6""",212
2018-12-10 01:00:49,b'Keep fucking with us. Show you what we gone do. @stephchandler24',298
2018-12-10 01:00:49,b'RT @W7VOA: The Beltway buzz this hour is @RepMarkMeadows is now the leading candidate to succeed Kelly as chief of staff.',1013
2018-12-10 01:00:49,b'@TopRopeTravis Stacey Abrams.  What she has accomplished in Georgia over the past 10 years has transformed the stat\xe2\x80\xa6 https://t.co/ej6uSDvfE3',67
2018-12-10 01:00:49,b'RT @AllSaintsBlog: Saints locker room after wins has to be the best thing on earth https://t.co/ETebpffSG6',2318
2018-12-10 01:00:49,"b'based on the combination of people I follow there is no way to not be constantly informed about Elon Musk, so every\xe2\x80\xa6 https://t.co/hYoxEHFZHx'",291
2018-12-10 01:00:49,b'RT @702Austin: this is what i mean when i type \xe2\x80\x9chehehe\xe2\x80\x9d https://t.co/3kY1wAeIss',3908
2018-12-10 01:00:49,b'RT @nedyah: If being gay is a sin and Jesus died for our sins then Jesus died for the gays send tweet',18
2018-12-10 01:00:49,"b'RT @Persona_Central: Persona 4 was released for the PlayStation 2 in North America 10 years ago today, on December 9, 2008. https://t.co/rt\xe2\x80\xa6'",226
2018-12-10 01:00:49,b'RT @wigglewraps: GIVEAWAY!!\nhappy to announce my first giveaway on this page!\nONE winner will receive:\n\xe2\x80\xa2azurite pendant\n\xe2\x80\xa2warm apple &amp; sex o\xe2\x80\xa6',630
2018-12-10 01:00:49,b'When your form is so bomb you look like you\xe2\x80\x99re gliding \xf0\x9f\x98\xa9 https://t.co/nmLIJgHzYw',2955
2018-12-10 01:00:49,b'Fly eagles fly home',1183
2018-12-10 01:00:49,b'@brittylovesluke Very pretty',492
2018-12-10 01:00:49,"b'Dear World, Please continue to make me sound a lot cooler than I actually am. Sincerely, Chuck Norris https://t.co/6rOYjXUHpi'",38035
2018-12-10 01:00:49,b'@GOP @kayleighmcenany The GOP are nothing but criminals out to con America.',700
2018-12-10 01:00:49,"b""@floyding That's how they make it. Don't be mad at me for showing you the truth""",242
2018-12-10 01:00:49,b'RT @damn_lui: i didn\xe2\x80\x99t know that i would make it this far in life.... so what now? https://t.co/wKwfV5YnXC',43
2018-12-10 01:00:49,b'RT @KingTrillaX: Them: You a mommas boy\n\nMe: https://t.co/kO2h3npPj9',722
2018-12-10 01:00:49,"b'although there\xe2\x80\x99s so many people in the world, it\xe2\x80\x99s so fuckin easy to feel alone'",193
2018-12-10 01:00:49,b'RT @OwlPharaohX: Y\xe2\x80\x99all won https://t.co/b09qyjx45g',987
2018-12-10 01:00:49,"b'RT @IntThings: Explain your anger, don\xe2\x80\x99t express it, and you will immediately open the door to solutions instead of argument'",227
2018-12-10 01:00:49,b'Same question goes to people who like to spray paint cacti',77
2018-12-10 01:00:49,"b""Lately I've been in a mood\nIt's like every day I hit the juice\nThen listen to another million tunes""",886
2018-12-10 01:00:49,"b'RT @PhilippeReines: Didn\xe2\x80\x99t believe the \xe2\x80\x9cNick Ayers, Savvy Boy Genius\xe2\x80\x9d hype.\n\nUntil now.\n\nHe played trump as the simpleton he is. He made tr\xe2\x80\xa6'",1643
2018-12-10 01:00:49,b'Still lowkey mad this nigga @PorscheofSports ain\xe2\x80\x99t use my pic. Shit was so much better smh https://t.co/HWDpsL0fl2',168
2018-12-10 01:00:49,b'RT @robphillips3: Your Dallas Cowboys are officially in the driver\xe2\x80\x99s seat in the NFC East. Five straight wins and a two-game lead with thre\xe2\x80\xa6',118
2018-12-10 01:00:49,"b'Thank you to everyone who watched my last #SGDQ2016 tech shift; will be a hour or so, but I should be back before midnight.'",31
2018-12-10 01:00:49,b'RT @JackFritzWIP: NFL rigging the game for Dallas already?',65
2018-12-10 01:00:49,"b'RT @floresjosue: Athletes,\n\nThink that your tweets, post and other social media comments don\xe2\x80\x99t (or won\xe2\x80\x99t) affect you down the road.  Please\xe2\x80\xa6'",766
2018-12-10 01:00:49,b'RT @Unkle_K: Something tells me many of our peers will blow next year',942
2018-12-10 01:00:49,b'Honestly the best thing that\xe2\x80\x99s ever happened to me tbh https://t.co/JyoHL98Wfc',591
2018-12-10 01:00:49,b'RT @LylaHicks3: Swampy! #coastalgeorgia https://t.co/kGciqYu4Xb',397
2018-12-10 01:00:49,"b""RT @ZackBergerMDPhD: What's really going on in the exasperating tendency of people to micromanage other people's diets is a medicalization\xe2\x80\xa6""",763
2018-12-10 01:00:49,b'@MintBlais @lepslair @rachaelneco @AtariTexas @Zefi420 @HVBlackFox @Arrgron @DennisLA1219 @oCHRONOoGames\xe2\x80\xa6 https://t.co/aofFEBND0v',319
2018-12-10 01:00:49,b'In the auction.  @AndPacing https://t.co/6SN75TD3Za',174
2018-12-10 01:00:49,b'How bout them COWBOYS!!!!! Thats how u finish https://t.co/AEJkvtbX41',516
2018-12-10 01:00:49,b'@jelynchjr Jeeez have to agree with @AnthonyLGargano. Not only will this whole week be miserable but my holidays ar\xe2\x80\xa6 https://t.co/wVKx6mE9eW',4
2018-12-10 01:00:49,b'RT @brrandin: *sobs* https://t.co/nn85FLtyaB',183
2018-12-10 01:00:49,b'C and Naoki are in fact a cute couple. They were meant to be for each other and I wish the very best for their relationship.',124
2018-12-10 01:00:49,b'Time for #Elseworlds part 1 !!!! #TheFlash \xe2\x9a\xa1\xf0\x9f\x8e\xaf\xf0\x9f\x8f\xb9 #Arrow',469
2018-12-10 01:00:49,b'RT @Sami1548: Follow everyone who Retwe\xc3\xa8ts this',18281
2018-12-10 01:00:49,"b'RT @Stranger_Things: In the summer of 1985, the adventure continues... https://t.co/m3s6hyJL8k'",2204
2018-12-10 01:00:49,b'RT @lewisperrys: how can you not cringe at this performance though what was she thinking \xf0\x9f\x98\xad https://t.co/G7sjA7eZ5b',52
2018-12-10 01:00:49,b'RT @Bac2BB__: I love different',1157
2018-12-10 01:00:49,"b'@Redskins \xf0\x9f\x98\x9f You brought it for a while there towards the end. C\xe2\x80\x99mon guys, you CAN do it and I hope to see it next game!\xf0\x9f\x92\x9c Forever fan\xf0\x9f\x98\x98'",716
2018-12-10 01:00:49,"b""RT @mitchellvii: DEMOCRAT 2019 AGENDA:\n\n1) Increase abortion funding.\n2) Protect illegals.\n3) Impeach Trump.\n\nI didn't see #MAGA or #Americ\xe2\x80\xa6""",196
2018-12-10 01:00:49,b'RT @YowJawdan: Not the yuttasss https://t.co/VpIMj1e1JA',1692
2018-12-10 01:00:49,b'@lil_joey334698 @Eagles Or actually in 100 years they\xe2\x80\x99ll wake me up and ill win us another super bowl',1401
2018-12-10 01:00:49,"b'\xf0\x9f\x98\x8e\xe2\x80\xbc\xef\xb8\x8f x these emojis gotta go, but idk you'",1156
2018-12-10 01:00:49,b'Rio De Janeiro I Love You But You\xe2\x80\x99re Bringing Me Down',106602
2018-12-10 01:00:49,"b""@Johno_37 Last 5 including live he's 19.5% (8 of 41)""",2044
2018-12-10 01:00:49,b'@yoonimin39 I am uwu \xf0\x9f\x92\x93\xf0\x9f\x92\x97 thank you so much',7445
2018-12-10 01:00:49,b'RT @litty_tiddys: \xe2\x80\x9cBuying random shit isn\xe2\x80\x99t a coping mechanism to your depression\xe2\x80\x9d \n\nMe: \nhttps://t.co/ZVvyXrZHD7',456
2018-12-10 01:00:49,b'@TotalcontrolNy @Weav808 @dmak1313 Such harsh words baby! Did I get to you that much? Seems as though your intimate\xe2\x80\xa6 https://t.co/XHpHKzjSnE',74
2018-12-10 01:00:49,"b'@realDonaldTrump The evidence is mounting, your impeachment will be impending, you act like a frightened dog, seems appropriate'",83
2018-12-10 01:00:49,b'RT @IAMSUMMERWALKER: blood type: a bad bitch',344
2018-12-10 01:00:49,b'RT @Factz_Guide: Good Rules to Live By\n\n\xe2\x80\xa2Be Thankful For Everything.\n\xe2\x80\xa2Be Kind.\n\xe2\x80\xa2Be Useful.\n\xe2\x80\xa2Be Strong.\n\xe2\x80\xa2Be Loving.\n\xe2\x80\xa2Be Honorable.\n\xe2\x80\xa2Be Respe\xe2\x80\xa6',2369
2018-12-10 01:00:49,b'RT @WhyBLEACH: A small piece of me is telling me to go out on New Years but a bigger piece is saying go to Church',1610
2018-12-10 01:00:49,b'RT @SleeperHQ: Roll call! Who started these players??!!\nLike for Cooper\nRetweet for Kittle\n3 random people will get free swag from https://\xe2\x80\xa6',256
2018-12-10 01:00:49,b'Human trampolin. Tribute to River Plate sebagai Juara Libertadores.\nAC/DC - Highway to Hell (from Live at River Pla\xe2\x80\xa6 https://t.co/wDmnpgiUzP',647
2018-12-10 01:00:49,b'I\xe2\x80\x99m all alone eating breakfast here at Jollibee Sta Rosa Good morning \xf0\x9f\x92\x93',590
2018-12-10 01:00:49,b'RT @AshleyKSmalls: @OffsetYRN Why do you keep blaming us like we\xe2\x80\x99re responsible? https://t.co/FzaQvPwuxc',166
2018-12-10 01:00:49,b'Y\xe2\x80\x99all really think we care about y\xe2\x80\x99all insults? \xf0\x9f\x98\x82 We wouldn\xe2\x80\x99t care if we were 0-13. \n\nWE ARE AMERICAS TEAM!!',1314
2018-12-10 01:00:49,b'Hi. \n\nThere\xe2\x80\x99s an argument to be made for very current playoff position team to take the season to the house.\n\nThank\xe2\x80\xa6 https://t.co/WfdXTEaWSO',1823
2018-12-10 01:00:49,b'Buy ==&gt;&gt; Clear Acrylic File Holder\n\nhttps://t.co/0xkRVlGfMN\n\nGet ==&gt;&gt; Clear Acrylic Floating Wall Mounted Bookshelf\xe2\x80\xa6 https://t.co/QVZiXmrsmQ',1865
2018-12-10 01:00:49,"b'@hostiamendi They do that after every home win, and how would you know what that feels like anyway?'",764
2018-12-10 01:00:49,b'Cause I knew from then I had a plan to work my ass off and shit on all the haters \xf0\x9f\x98\x82\xf0\x9f\x98\xad https://t.co/0c1ObdrEEN',284
2018-12-10 01:00:49,"b""RT @KnownComment: Welcome to your 40s. 4 pm on a sunday feels like a million o'clock.""",21897
2018-12-10 01:00:49,b'RT @PressStartAU: WIN Just Cause 4 On PS4/Xbox One https://t.co/Y5IPtkIoHf https://t.co/NvLipRbjS8',3
2018-12-10 01:00:49,b'RT @JeffAllen71: What a game!!!!! We found a way #ChiefsKingdom',122
2018-12-10 01:00:49,"b'Anyways, if she\xe2\x80\x99s happy, then I\xe2\x80\x99m happy! https://t.co/FA5J4cvRF6'",2913
2018-12-10 01:00:49,b'fire vance joseph please',60
2018-12-10 01:00:49,"b'RT @Stranger_Things: In the summer of 1985, the adventure continues... https://t.co/m3s6hyJL8k'",830
2018-12-10 01:00:49,b'@SiimplyGrinding No text',66
2018-12-10 01:00:49,"b'RT @FIFAcom: \xf0\x9f\x8e\x89CONGRATULATIONS @CARPoficial! \xf0\x9f\x8e\x89\n\n\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7River Plate have won the #CONMEBOLLibertadores final in dramatic style, beating @BocaJrsOf\xe2\x80\xa6'",472
2018-12-10 01:00:49,b'RT @forever_rein: getting woim to gold should be really quick if we keep streaming and buy all copies of the track as they come out',87
2018-12-10 01:00:49,"b""#WhyIsItSo?  Say it ain't so. https://t.co/lXMp7qEVaE""",2004
2018-12-10 01:00:49,b'RT @ronitasharma: When I went to drop the kids inside the store room tezzu baba was crying but my saanu was so strong n waiting for her pap\xe2\x80\xa6',17
2018-12-10 01:00:49,b'Actually in need of a sugar daddy so serious inquiries only',141
2018-12-10 01:00:49,b'Key words: comfortable silence. https://t.co/LVRq6nwj3p',1109
2018-12-10 01:00:49,b'RT @NFLonFOX: COWBOYS WIN! COWBOYS WIN! ARE YOU SERIOUS!? https://t.co/B9lIdOKLEU',56
2018-12-10 01:00:49,b'Thru thick and thin. No matter how tough it is. #FlyEaglesFly',274
2018-12-10 01:00:49,b'RT @julie_savage1: i\xe2\x80\x99m just going to retweet this for good luck . https://t.co/rMhGLgSV7K',164
2018-12-10 01:00:49,b'RT @JasmineLWatkins: I shouldn\xe2\x80\x99t be laughing at this but he really just smacked buddy in the face lmao https://t.co/m6ru8UqofT',201
2018-12-10 01:00:49,b'RT @follow_Liltyga: A Lesbian And Your Fingers Are Too Short like That de333\nYour Partner will always cheat on you with someone who got Lon\xe2\x80\xa6',5914
2018-12-10 01:00:49,b'RT @Kyungna_: Apparently this is a new show that will start airing Dec 20. It\xe2\x80\x99s a quiz TV show called \xe2\x80\x9cI am not the perso you used to know\xe2\x80\x9d\xe2\x80\xa6',5617
2018-12-10 01:00:49,"b'RT @GOP: \xe2\x80\x9cWe are winning with China, not to mention the EU deal, the USMCA, and so many others.\xe2\x80\x9d -@kayleighmcenany https://t.co/cpOxCYeZag'",335
2018-12-10 01:00:49,b'RT @itsKhyamii: Friend: wanna hang out tomorrow? \n\nMe: I actually performed an activity yesterday. Please wait the three recovery period to\xe2\x80\xa6',1098
2018-12-10 01:00:49,b'@Kyle_Ocker Not sure us Blues fans have the right to laugh at any team that chokes right now.',416
2018-12-10 01:00:49,b'RT @BirdsInformer: Post Game Thread: Let it all out #Eagles fans.... https://t.co/KlNWyKgqeK',126
2018-12-10 01:00:49,b'@Safe365ca @Mike_Matthew Welcome',4
2018-12-10 01:00:49,"b'""A woman shares her heart attack symptoms in an effort to help others""  https://t.co/btXLrDhOCb'",3466
2018-12-10 01:00:49,"b'Jean Genet believed that crime, sexual degradation, even murder led to the highest glory. Simone Weil believed that\xe2\x80\xa6 https://t.co/lyamu7g8x1'",152
2018-12-10 01:00:49,"b""@seanorr People use the term 'opposite' far to freely and do not realise that what they think of as an opposite is\xe2\x80\xa6 https://t.co/oqSQBllkMG""",19
2018-12-10 01:00:49,"b'RT @SaintsNOW: See what @drewbrees had to say after beating Buccaneers, clinching NFC South #WhoDat #NOvsTB https://t.co/CXVKD09igv'",76
2018-12-10 01:00:49,"b""@bitchynerdgirl @ScottyPsBigMug @ScottGPatterson That's a good dream to have.""",384
